experiment,time_h,depth_m,temperature_k,inflow_1e-5_kg_s,inlet_temperature_k,column_height_m,vwc
4,0.05,0.3,335.65,12.5,423.15,0.3,0.0
4,0.06666666666666667,0.03,297.65,12.5,423.15,0.3,0.0
4,0.06666666666666667,0.06,298.15,12.5,423.15,0.3,0.0
4,0.06666666666666667,0.09,297.9,12.5,423.15,0.3,0.0
4,0.06666666666666667,0.12,298.15,12.5,423.15,0.3,0.0
4,0.06666666666666667,0.15,297.9,12.5,423.15,0.3,0.0
4,0.06666666666666667,0.18,297.65,12.5,423.15,0.3,0.0
4,0.06666666666666667,0.21,297.65,12.5,423.15,0.3,0.0
4,0.06666666666666667,0.24,298.65,12.5,423.15,0.3,0.0
4,0.06666666666666667,0.27,298.15,12.5,423.15,0.3,0.0
4,0.06666666666666667,0.3,350.4,12.5,423.15,0.3,0.0
4,0.08333333333333333,0.03,297.65,12.5,423.15,0.3,0.0
4,0.08333333333333333,0.06,298.4,12.5,423.15,0.3,0.0
4,0.08333333333333333,0.09,298.15,12.5,423.15,0.3,0.0
4,0.08333333333333333,0.12,297.9,12.5,423.15,0.3,0.0
4,0.08333333333333333,0.15,298.15,12.5,423.15,0.3,0.0
4,0.08333333333333333,0.18,297.4,12.5,423.15,0.3,0.0
4,0.08333333333333333,0.21,297.9,12.5,423.15,0.3,0.0
4,0.08333333333333333,0.24,298.65,12.5,423.15,0.3,0.0
4,0.08333333333333333,0.27,298.65,12.5,423.15,0.3,0.0
4,0.08333333333333333,0.3,356.9,12.5,423.15,0.3,0.0
4,0.1,0.03,297.9,12.5,423.15,0.3,0.0
4,0.1,0.06,298.15,12.5,423.15,0.3,0.0
4,0.1,0.09,297.9,12.5,423.15,0.3,0.0
4,0.1,0.12,298.15,12.5,423.15,0.3,0.0
4,0.1,0.15,298.15,12.5,423.15,0.3,0.0
4,0.1,0.18,297.65,12.5,423.15,0.3,0.0
4,0.1,0.21,298.4,12.5,423.15,0.3,0.0
4,0.1,0.24,298.4,12.5,423.15,0.3,0.0
4,0.1,0.27,301.15,12.5,423.15,0.3,0.0
4,0.1,0.3,360.15,12.5,423.15,0.3,0.0
4,0.11666666666666667,0.03,297.65,12.5,423.15,0.3,0.0
4,0.11666666666666667,0.06,298.15,12.5,423.15,0.3,0.0
4,0.11666666666666667,0.09,297.4,12.5,423.15,0.3,0.0
4,0.11666666666666667,0.12,298.4,12.5,423.15,0.3,0.0
4,0.11666666666666667,0.15,297.9,12.5,423.15,0.3,0.0
4,0.11666666666666667,0.18,297.65,12.5,423.15,0.3,0.0
4,0.11666666666666667,0.21,298.15,12.5,423.15,0.3,0.0
4,0.11666666666666667,0.24,298.65,12.5,423.15,0.3,0.0
4,0.11666666666666667,0.27,304.9,12.5,423.15,0.3,0.0
4,0.11666666666666667,0.3,361.9,12.5,423.15,0.3,0.0
4,0.13333333333333333,0.03,297.9,12.5,423.15,0.3,0.0
4,0.13333333333333333,0.06,298.15,12.5,423.15,0.3,0.0
4,0.13333333333333333,0.09,297.9,12.5,423.15,0.3,0.0
4,0.13333333333333333,0.12,298.4,12.5,423.15,0.3,0.0
4,0.13333333333333333,0.15,297.9,12.5,423.15,0.3,0.0
4,0.13333333333333333,0.18,297.65,12.5,423.15,0.3,0.0
4,0.13333333333333333,0.21,297.65,12.5,423.15,0.3,0.0
4,0.13333333333333333,0.24,298.65,12.5,423.15,0.3,0.0
4,0.13333333333333333,0.27,309.65,12.5,423.15,0.3,0.0
4,0.13333333333333333,0.3,363.9,12.5,423.15,0.3,0.0
4,0.15,0.03,297.65,12.5,423.15,0.3,0.0
4,0.15,0.06,298.15,12.5,423.15,0.3,0.0
4,0.15,0.09,298.15,12.5,423.15,0.3,0.0
4,0.15,0.12,298.4,12.5,423.15,0.3,0.0
4,0.15,0.15,298.15,12.5,423.15,0.3,0.0
4,0.15,0.18,297.65,12.5,423.15,0.3,0.0
4,0.15,0.21,297.4,12.5,423.15,0.3,0.0
4,0.15,0.24,298.15,12.5,423.15,0.3,0.0
4,0.15,0.27,316.4,12.5,423.15,0.3,0.0
4,0.15,0.3,365.4,12.5,423.15,0.3,0.0
4,0.16666666666666666,0.03,297.65,12.5,423.15,0.3,0.0
4,0.16666666666666666,0.06,297.9,12.5,423.15,0.3,0.0
4,0.16666666666666666,0.09,297.9,12.5,423.15,0.3,0.0
4,0.16666666666666666,0.12,298.15,12.5,423.15,0.3,0.0
4,0.16666666666666666,0.15,297.9,12.5,423.15,0.3,0.0
4,0.16666666666666666,0.18,297.9,12.5,423.15,0.3,0.0
4,0.16666666666666666,0.21,298.15,12.5,423.15,0.3,0.0
4,0.16666666666666666,0.24,298.65,12.5,423.15,0.3,0.0
4,0.16666666666666666,0.27,322.9,12.5,423.15,0.3,0.0
4,0.16666666666666666,0.3,365.65,12.5,423.15,0.3,0.0
4,0.18333333333333332,0.03,297.15,12.5,423.15,0.3,0.0
4,0.18333333333333332,0.06,297.65,12.5,423.15,0.3,0.0
4,0.18333333333333332,0.09,297.65,12.5,423.15,0.3,0.0
4,0.18333333333333332,0.12,298.15,12.5,423.15,0.3,0.0
4,0.18333333333333332,0.15,297.65,12.5,423.15,0.3,0.0
4,0.18333333333333332,0.18,297.65,12.5,423.15,0.3,0.0
4,0.18333333333333332,0.21,297.9,12.5,423.15,0.3,0.0
4,0.18333333333333332,0.24,298.4,12.5,423.15,0.3,0.0
4,0.18333333333333332,0.27,329.65,12.5,423.15,0.3,0.0
4,0.18333333333333332,0.3,366.9,12.5,423.15,0.3,0.0
4,0.2,0.03,297.65,12.5,423.15,0.3,0.0
4,0.2,0.06,297.65,12.5,423.15,0.3,0.0
4,0.2,0.09,297.65,12.5,423.15,0.3,0.0
4,0.2,0.12,298.4,12.5,423.15,0.3,0.0
4,0.2,0.15,297.9,12.5,423.15,0.3,0.0
4,0.2,0.18,297.4,12.5,423.15,0.3,0.0
4,0.2,0.21,297.9,12.5,423.15,0.3,0.0
4,0.2,0.24,299.15,12.5,423.15,0.3,0.0
4,0.2,0.27,336.65,12.5,423.15,0.3,0.0
4,0.2,0.3,368.15,12.5,423.15,0.3,0.0
4,0.21666666666666667,0.03,297.9,12.5,423.15,0.3,0.0
4,0.21666666666666667,0.06,297.9,12.5,423.15,0.3,0.0
4,0.21666666666666667,0.09,297.4,12.5,423.15,0.3,0.0
4,0.21666666666666667,0.12,298.15,12.5,423.15,0.3,0.0
4,0.21666666666666667,0.15,297.9,12.5,423.15,0.3,0.0
4,0.21666666666666667,0.18,297.4,12.5,423.15,0.3,0.0
4,0.21666666666666667,0.21,297.9,12.5,423.15,0.3,0.0
4,0.21666666666666667,0.24,299.65,12.5,423.15,0.3,0.0
4,0.21666666666666667,0.27,342.15,12.5,423.15,0.3,0.0
4,0.21666666666666667,0.3,369.15,12.5,423.15,0.3,0.0
4,0.23333333333333334,0.03,297.65,12.5,423.15,0.3,0.0
4,0.23333333333333334,0.06,298.4,12.5,423.15,0.3,0.0
4,0.23333333333333334,0.09,297.65,12.5,423.15,0.3,0.0
4,0.23333333333333334,0.12,298.4,12.5,423.15,0.3,0.0
4,0.23333333333333334,0.15,297.9,12.5,423.15,0.3,0.0
4,0.23333333333333334,0.18,297.4,12.5,423.15,0.3,0.0
4,0.23333333333333334,0.21,297.65,12.5,423.15,0.3,0.0
4,0.23333333333333334,0.24,299.4,12.5,423.15,0.3,0.0
4,0.23333333333333334,0.27,346.9,12.5,423.15,0.3,0.0
4,0.23333333333333334,0.3,370.4,12.5,423.15,0.3,0.0
4,0.25,0.03,297.9,12.5,423.15,0.3,0.0
4,0.25,0.06,298.4,12.5,423.15,0.3,0.0
4,0.25,0.09,297.65,12.5,423.15,0.3,0.0
4,0.25,0.12,298.4,12.5,423.15,0.3,0.0
4,0.25,0.15,297.65,12.5,423.15,0.3,0.0
4,0.25,0.18,297.65,12.5,423.15,0.3,0.0
4,0.25,0.21,297.65,12.5,423.15,0.3,0.0
4,0.25,0.24,300.4,12.5,423.15,0.3,0.0
4,0.25,0.27,351.15,12.5,423.15,0.3,0.0
4,0.25,0.3,371.65,12.5,423.15,0.3,0.0
4,0.26666666666666666,0.03,297.9,12.5,423.15,0.3,0.0
4,0.26666666666666666,0.06,298.15,12.5,423.15,0.3,0.0
4,0.26666666666666666,0.09,297.65,12.5,423.15,0.3,0.0
4,0.26666666666666666,0.12,298.15,12.5,423.15,0.3,0.0
4,0.26666666666666666,0.15,298.15,12.5,423.15,0.3,0.0
4,0.26666666666666666,0.18,297.9,12.5,423.15,0.3,0.0
4,0.26666666666666666,0.21,297.9,12.5,423.15,0.3,0.0
4,0.26666666666666666,0.24,301.4,12.5,423.15,0.3,0.0
4,0.26666666666666666,0.27,355.9,12.5,423.15,0.3,0.0
4,0.26666666666666666,0.3,372.65,12.5,423.15,0.3,0.0
4,0.2833333333333333,0.03,297.65,12.5,423.15,0.3,0.0
4,0.2833333333333333,0.06,297.9,12.5,423.15,0.3,0.0
4,0.2833333333333333,0.09,297.65,12.5,423.15,0.3,0.0
4,0.2833333333333333,0.12,298.4,12.5,423.15,0.3,0.0
4,0.2833333333333333,0.15,298.15,12.5,423.15,0.3,0.0
4,0.2833333333333333,0.18,297.9,12.5,423.15,0.3,0.0
4,0.2833333333333333,0.21,297.9,12.5,423.15,0.3,0.0
4,0.2833333333333333,0.24,303.15,12.5,423.15,0.3,0.0
4,0.2833333333333333,0.27,361.4,12.5,423.15,0.3,0.0
4,0.2833333333333333,0.3,372.65,12.5,423.15,0.3,0.0
4,0.3,0.03,298.15,12.5,423.15,0.3,0.0
4,0.3,0.06,297.65,12.5,423.15,0.3,0.0
4,0.3,0.09,298.15,12.5,423.15,0.3,0.0
4,0.3,0.12,298.4,12.5,423.15,0.3,0.0
4,0.3,0.15,297.65,12.5,423.15,0.3,0.0
4,0.3,0.18,297.65,12.5,423.15,0.3,0.0
4,0.3,0.21,297.65,12.5,423.15,0.3,0.0
4,0.3,0.24,304.9,12.5,423.15,0.3,0.0
4,0.3,0.27,365.9,12.5,423.15,0.3,0.0
4,0.3,0.3,372.4,12.5,423.15,0.3,0.0
4,0.31666666666666665,0.03,297.9,12.5,423.15,0.3,0.0
4,0.31666666666666665,0.06,297.9,12.5,423.15,0.3,0.0
4,0.31666666666666665,0.09,298.15,12.5,423.15,0.3,0.0
4,0.31666666666666665,0.12,298.15,12.5,423.15,0.3,0.0
4,0.31666666666666665,0.15,297.9,12.5,423.15,0.3,0.0
4,0.31666666666666665,0.18,297.65,12.5,423.15,0.3,0.0
4,0.31666666666666665,0.21,297.9,12.5,423.15,0.3,0.0
4,0.31666666666666665,0.24,307.4,12.5,423.15,0.3,0.0
4,0.31666666666666665,0.27,369.65,12.5,423.15,0.3,0.0
4,0.31666666666666665,0.3,372.4,12.5,423.15,0.3,0.0
4,0.3333333333333333,0.03,297.9,12.5,423.15,0.3,0.0
4,0.3333333333333333,0.06,298.15,12.5,423.15,0.3,0.0
4,0.3333333333333333,0.09,297.15,12.5,423.15,0.3,0.0
4,0.3333333333333333,0.12,298.15,12.5,423.15,0.3,0.0
4,0.3333333333333333,0.15,297.9,12.5,423.15,0.3,0.0
4,0.3333333333333333,0.18,297.65,12.5,423.15,0.3,0.0
4,0.3333333333333333,0.21,297.9,12.5,423.15,0.3,0.0
4,0.3333333333333333,0.24,310.4,12.5,423.15,0.3,0.0
4,0.3333333333333333,0.27,371.15,12.5,423.15,0.3,0.0
4,0.3333333333333333,0.3,372.65,12.5,423.15,0.3,0.0
4,0.35,0.03,297.9,12.5,423.15,0.3,0.0
4,0.35,0.06,297.65,12.5,423.15,0.3,0.0
4,0.35,0.09,297.9,12.5,423.15,0.3,0.0
4,0.35,0.12,298.15,12.5,423.15,0.3,0.0
4,0.35,0.15,297.9,12.5,423.15,0.3,0.0
4,0.35,0.18,297.65,12.5,423.15,0.3,0.0
4,0.35,0.21,298.15,12.5,423.15,0.3,0.0
4,0.35,0.24,314.9,12.5,423.15,0.3,0.0
4,0.35,0.27,371.9,12.5,423.15,0.3,0.0
4,0.35,0.3,372.9,12.5,423.15,0.3,0.0
4,0.36666666666666664,0.03,298.15,12.5,423.15,0.3,0.0
4,0.36666666666666664,0.06,297.9,12.5,423.15,0.3,0.0
4,0.36666666666666664,0.09,297.9,12.5,423.15,0.3,0.0
4,0.36666666666666664,0.12,298.15,12.5,423.15,0.3,0.0
4,0.36666666666666664,0.15,297.65,12.5,423.15,0.3,0.0
4,0.36666666666666664,0.18,297.4,12.5,423.15,0.3,0.0
4,0.36666666666666664,0.21,297.65,12.5,423.15,0.3,0.0
4,0.36666666666666664,0.24,320.4,12.5,423.15,0.3,0.0
4,0.36666666666666664,0.27,372.15,12.5,423.15,0.3,0.0
4,0.36666666666666664,0.3,372.9,12.5,423.15,0.3,0.0
4,0.38333333333333336,0.03,298.15,12.5,423.15,0.3,0.0
4,0.38333333333333336,0.06,298.4,12.5,423.15,0.3,0.0
4,0.38333333333333336,0.09,297.65,12.5,423.15,0.3,0.0
4,0.38333333333333336,0.12,297.65,12.5,423.15,0.3,0.0
4,0.38333333333333336,0.15,297.4,12.5,423.15,0.3,0.0
4,0.38333333333333336,0.18,296.9,12.5,423.15,0.3,0.0
4,0.38333333333333336,0.21,297.9,12.5,423.15,0.3,0.0
4,0.38333333333333336,0.24,327.9,12.5,423.15,0.3,0.0
4,0.38333333333333336,0.27,372.65,12.5,423.15,0.3,0.0
4,0.38333333333333336,0.3,372.4,12.5,423.15,0.3,0.0
4,0.4,0.03,297.4,12.5,423.15,0.3,0.0
4,0.4,0.06,298.15,12.5,423.15,0.3,0.0
4,0.4,0.09,298.15,12.5,423.15,0.3,0.0
4,0.4,0.12,297.9,12.5,423.15,0.3,0.0
4,0.4,0.15,297.9,12.5,423.15,0.3,0.0
4,0.4,0.18,297.4,12.5,423.15,0.3,0.0
4,0.4,0.21,298.4,12.5,423.15,0.3,0.0
4,0.4,0.24,335.15,12.5,423.15,0.3,0.0
4,0.4,0.27,372.65,12.5,423.15,0.3,0.0
4,0.4,0.3,372.9,12.5,423.15,0.3,0.0
4,0.4166666666666667,0.03,297.65,12.5,423.15,0.3,0.0
4,0.4166666666666667,0.06,297.65,12.5,423.15,0.3,0.0
4,0.4166666666666667,0.09,298.15,12.5,423.15,0.3,0.0
4,0.4166666666666667,0.12,297.9,12.5,423.15,0.3,0.0
4,0.4166666666666667,0.15,297.15,12.5,423.15,0.3,0.0
4,0.4166666666666667,0.18,297.4,12.5,423.15,0.3,0.0
4,0.4166666666666667,0.21,298.9,12.5,423.15,0.3,0.0
4,0.4166666666666667,0.24,341.9,12.5,423.15,0.3,0.0
4,0.4166666666666667,0.27,372.9,12.5,423.15,0.3,0.0
4,0.4166666666666667,0.3,372.15,12.5,423.15,0.3,0.0
4,0.43333333333333335,0.03,297.65,12.5,423.15,0.3,0.0
4,0.43333333333333335,0.06,297.9,12.5,423.15,0.3,0.0
4,0.43333333333333335,0.09,297.9,12.5,423.15,0.3,0.0
4,0.43333333333333335,0.12,297.9,12.5,423.15,0.3,0.0
4,0.43333333333333335,0.15,297.9,12.5,423.15,0.3,0.0
4,0.43333333333333335,0.18,297.4,12.5,423.15,0.3,0.0
4,0.43333333333333335,0.21,298.9,12.5,423.15,0.3,0.0
4,0.43333333333333335,0.24,347.9,12.5,423.15,0.3,0.0
4,0.43333333333333335,0.27,373.15,12.5,423.15,0.3,0.0
4,0.43333333333333335,0.3,371.9,12.5,423.15,0.3,0.0
4,0.45,0.03,297.65,12.5,423.15,0.3,0.0
4,0.45,0.06,298.15,12.5,423.15,0.3,0.0
4,0.45,0.09,297.65,12.5,423.15,0.3,0.0
4,0.45,0.12,298.15,12.5,423.15,0.3,0.0
4,0.45,0.15,297.15,12.5,423.15,0.3,0.0
4,0.45,0.18,297.4,12.5,423.15,0.3,0.0
4,0.45,0.21,300.15,12.5,423.15,0.3,0.0
4,0.45,0.24,352.4,12.5,423.15,0.3,0.0
4,0.45,0.27,373.4,12.5,423.15,0.3,0.0
4,0.45,0.3,372.15,12.5,423.15,0.3,0.0
4,0.4666666666666667,0.03,297.65,12.5,423.15,0.3,0.0
4,0.4666666666666667,0.06,298.15,12.5,423.15,0.3,0.0
4,0.4666666666666667,0.09,297.4,12.5,423.15,0.3,0.0
4,0.4666666666666667,0.12,297.65,12.5,423.15,0.3,0.0
4,0.4666666666666667,0.15,297.9,12.5,423.15,0.3,0.0
4,0.4666666666666667,0.18,297.65,12.5,423.15,0.3,0.0
4,0.4666666666666667,0.21,300.4,12.5,423.15,0.3,0.0
4,0.4666666666666667,0.24,357.15,12.5,423.15,0.3,0.0
4,0.4666666666666667,0.27,373.4,12.5,423.15,0.3,0.0
4,0.4666666666666667,0.3,372.15,12.5,423.15,0.3,0.0
4,0.48333333333333334,0.03,297.9,12.5,423.15,0.3,0.0
4,0.48333333333333334,0.06,298.15,12.5,423.15,0.3,0.0
4,0.48333333333333334,0.09,297.9,12.5,423.15,0.3,0.0
4,0.48333333333333334,0.12,298.15,12.5,423.15,0.3,0.0
4,0.48333333333333334,0.15,297.4,12.5,423.15,0.3,0.0
4,0.48333333333333334,0.18,297.15,12.5,423.15,0.3,0.0
4,0.48333333333333334,0.21,301.65,12.5,423.15,0.3,0.0
4,0.48333333333333334,0.24,360.65,12.5,423.15,0.3,0.0
4,0.48333333333333334,0.27,372.65,12.5,423.15,0.3,0.0
4,0.48333333333333334,0.3,372.65,12.5,423.15,0.3,0.0
4,0.5,0.03,297.65,12.5,423.15,0.3,0.0
4,0.5,0.06,297.9,12.5,423.15,0.3,0.0
4,0.5,0.09,297.4,12.5,423.15,0.3,0.0
4,0.5,0.12,297.4,12.5,423.15,0.3,0.0
4,0.5,0.15,297.65,12.5,423.15,0.3,0.0
4,0.5,0.18,297.4,12.5,423.15,0.3,0.0
4,0.5,0.21,303.4,12.5,423.15,0.3,0.0
4,0.5,0.24,362.9,12.5,423.15,0.3,0.0
4,0.5,0.27,372.9,12.5,423.15,0.3,0.0
4,0.5,0.3,372.65,12.5,423.15,0.3,0.0
4,0.5166666666666667,0.03,298.15,12.5,423.15,0.3,0.0
4,0.5166666666666667,0.06,297.9,12.5,423.15,0.3,0.0
4,0.5166666666666667,0.09,298.15,12.5,423.15,0.3,0.0
4,0.5166666666666667,0.12,297.9,12.5,423.15,0.3,0.0
4,0.5166666666666667,0.15,297.65,12.5,423.15,0.3,0.0
4,0.5166666666666667,0.18,297.15,12.5,423.15,0.3,0.0
4,0.5166666666666667,0.21,304.9,12.5,423.15,0.3,0.0
4,0.5166666666666667,0.24,365.15,12.5,423.15,0.3,0.0
4,0.5166666666666667,0.27,373.15,12.5,423.15,0.3,0.0
4,0.5166666666666667,0.3,372.15,12.5,423.15,0.3,0.0
4,0.5333333333333333,0.03,297.9,12.5,423.15,0.3,0.0
4,0.5333333333333333,0.06,298.4,12.5,423.15,0.3,0.0
4,0.5333333333333333,0.09,297.9,12.5,423.15,0.3,0.0
4,0.5333333333333333,0.12,298.15,12.5,423.15,0.3,0.0
4,0.5333333333333333,0.15,297.9,12.5,423.15,0.3,0.0
4,0.5333333333333333,0.18,297.65,12.5,423.15,0.3,0.0
4,0.5333333333333333,0.21,306.9,12.5,423.15,0.3,0.0
4,0.5333333333333333,0.24,368.15,12.5,423.15,0.3,0.0
4,0.5333333333333333,0.27,372.4,12.5,423.15,0.3,0.0
4,0.5333333333333333,0.3,372.4,12.5,423.15,0.3,0.0
4,0.55,0.03,298.15,12.5,423.15,0.3,0.0
4,0.55,0.06,297.9,12.5,423.15,0.3,0.0
4,0.55,0.09,297.9,12.5,423.15,0.3,0.0
4,0.55,0.12,298.15,12.5,423.15,0.3,0.0
4,0.55,0.15,297.4,12.5,423.15,0.3,0.0
4,0.55,0.18,297.65,12.5,423.15,0.3,0.0
4,0.55,0.21,309.65,12.5,423.15,0.3,0.0
4,0.55,0.24,369.4,12.5,423.15,0.3,0.0
4,0.55,0.27,372.9,12.5,423.15,0.3,0.0
4,0.55,0.3,372.15,12.5,423.15,0.3,0.0
4,0.5666666666666667,0.03,298.15,12.5,423.15,0.3,0.0
4,0.5666666666666667,0.06,297.9,12.5,423.15,0.3,0.0
4,0.5666666666666667,0.09,297.9,12.5,423.15,0.3,0.0
4,0.5666666666666667,0.12,297.65,12.5,423.15,0.3,0.0
4,0.5666666666666667,0.15,297.9,12.5,423.15,0.3,0.0
4,0.5666666666666667,0.18,297.9,12.5,423.15,0.3,0.0
4,0.5666666666666667,0.21,313.65,12.5,423.15,0.3,0.0
4,0.5666666666666667,0.24,371.9,12.5,423.15,0.3,0.0
4,0.5666666666666667,0.27,373.15,12.5,423.15,0.3,0.0
4,0.5666666666666667,0.3,372.15,12.5,423.15,0.3,0.0
4,0.5833333333333334,0.03,297.65,12.5,423.15,0.3,0.0
4,0.5833333333333334,0.06,297.65,12.5,423.15,0.3,0.0
4,0.5833333333333334,0.09,297.4,12.5,423.15,0.3,0.0
4,0.5833333333333334,0.12,298.15,12.5,423.15,0.3,0.0
4,0.5833333333333334,0.15,297.9,12.5,423.15,0.3,0.0
4,0.5833333333333334,0.18,298.15,12.5,423.15,0.3,0.0
4,0.5833333333333334,0.21,317.4,12.5,423.15,0.3,0.0
4,0.5833333333333334,0.24,372.9,12.5,423.15,0.3,0.0
4,0.5833333333333334,0.27,373.15,12.5,423.15,0.3,0.0
4,0.5833333333333334,0.3,371.9,12.5,423.15,0.3,0.0
4,0.6,0.03,297.9,12.5,423.15,0.3,0.0
4,0.6,0.06,298.15,12.5,423.15,0.3,0.0
4,0.6,0.09,297.65,12.5,423.15,0.3,0.0
4,0.6,0.12,298.15,12.5,423.15,0.3,0.0
4,0.6,0.15,297.9,12.5,423.15,0.3,0.0
4,0.6,0.18,297.9,12.5,423.15,0.3,0.0
4,0.6,0.21,322.4,12.5,423.15,0.3,0.0
4,0.6,0.24,373.4,12.5,423.15,0.3,0.0
4,0.6,0.27,373.15,12.5,423.15,0.3,0.0
4,0.6,0.3,372.4,12.5,423.15,0.3,0.0
4,0.6166666666666667,0.03,297.9,12.5,423.15,0.3,0.0
4,0.6166666666666667,0.06,298.15,12.5,423.15,0.3,0.0
4,0.6166666666666667,0.09,298.15,12.5,423.15,0.3,0.0
4,0.6166666666666667,0.12,298.4,12.5,423.15,0.3,0.0
4,0.6166666666666667,0.15,297.4,12.5,423.15,0.3,0.0
4,0.6166666666666667,0.18,298.65,12.5,423.15,0.3,0.0
4,0.6166666666666667,0.21,327.65,12.5,423.15,0.3,0.0
4,0.6166666666666667,0.24,373.65,12.5,423.15,0.3,0.0
4,0.6166666666666667,0.27,373.15,12.5,423.15,0.3,0.0
4,0.6166666666666667,0.3,372.9,12.5,423.15,0.3,0.0
4,0.6333333333333333,0.03,297.65,12.5,423.15,0.3,0.0
4,0.6333333333333333,0.06,297.9,12.5,423.15,0.3,0.0
4,0.6333333333333333,0.09,297.9,12.5,423.15,0.3,0.0
4,0.6333333333333333,0.12,297.9,12.5,423.15,0.3,0.0
4,0.6333333333333333,0.15,297.4,12.5,423.15,0.3,0.0
4,0.6333333333333333,0.18,298.4,12.5,423.15,0.3,0.0
4,0.6333333333333333,0.21,332.4,12.5,423.15,0.3,0.0
4,0.6333333333333333,0.24,373.9,12.5,423.15,0.3,0.0
4,0.6333333333333333,0.27,373.15,12.5,423.15,0.3,0.0
4,0.6333333333333333,0.3,372.9,12.5,423.15,0.3,0.0
4,0.65,0.03,296.9,12.5,423.15,0.3,0.0
4,0.65,0.06,298.15,12.5,423.15,0.3,0.0
4,0.65,0.09,297.9,12.5,423.15,0.3,0.0
4,0.65,0.12,297.65,12.5,423.15,0.3,0.0
4,0.65,0.15,297.4,12.5,423.15,0.3,0.0
4,0.65,0.18,298.65,12.5,423.15,0.3,0.0
4,0.65,0.21,337.65,12.5,423.15,0.3,0.0
4,0.65,0.24,374.15,12.5,423.15,0.3,0.0
4,0.65,0.27,373.4,12.5,423.15,0.3,0.0
4,0.65,0.3,372.65,12.5,423.15,0.3,0.0
4,0.6666666666666666,0.03,297.9,12.5,423.15,0.3,0.0
4,0.6666666666666666,0.06,298.15,12.5,423.15,0.3,0.0
4,0.6666666666666666,0.09,297.65,12.5,423.15,0.3,0.0
4,0.6666666666666666,0.12,298.15,12.5,423.15,0.3,0.0
4,0.6666666666666666,0.15,297.65,12.5,423.15,0.3,0.0
4,0.6666666666666666,0.18,299.4,12.5,423.15,0.3,0.0
4,0.6666666666666666,0.21,342.9,12.5,423.15,0.3,0.0
4,0.6666666666666666,0.24,374.4,12.5,423.15,0.3,0.0
4,0.6666666666666666,0.27,372.9,12.5,423.15,0.3,0.0
4,0.6666666666666666,0.3,372.15,12.5,423.15,0.3,0.0
4,0.6833333333333333,0.03,297.9,12.5,423.15,0.3,0.0
4,0.6833333333333333,0.06,298.4,12.5,423.15,0.3,0.0
4,0.6833333333333333,0.09,298.15,12.5,423.15,0.3,0.0
4,0.6833333333333333,0.12,298.4,12.5,423.15,0.3,0.0
4,0.6833333333333333,0.15,297.9,12.5,423.15,0.3,0.0
4,0.6833333333333333,0.18,299.65,12.5,423.15,0.3,0.0
4,0.6833333333333333,0.21,347.4,12.5,423.15,0.3,0.0
4,0.6833333333333333,0.24,374.65,12.5,423.15,0.3,0.0
4,0.6833333333333333,0.27,373.15,12.5,423.15,0.3,0.0
4,0.6833333333333333,0.3,372.9,12.5,423.15,0.3,0.0
4,0.7,0.03,297.9,12.5,423.15,0.3,0.0
4,0.7,0.06,297.9,12.5,423.15,0.3,0.0
4,0.7,0.09,297.65,12.5,423.15,0.3,0.0
4,0.7,0.12,297.9,12.5,423.15,0.3,0.0
4,0.7,0.15,297.9,12.5,423.15,0.3,0.0
4,0.7,0.18,300.4,12.5,423.15,0.3,0.0
4,0.7,0.21,351.15,12.5,423.15,0.3,0.0
4,0.7,0.24,374.15,12.5,423.15,0.3,0.0
4,0.7,0.27,373.15,12.5,423.15,0.3,0.0
4,0.7,0.3,372.15,12.5,423.15,0.3,0.0
4,0.7166666666666667,0.03,297.4,12.5,423.15,0.3,0.0
4,0.7166666666666667,0.06,298.15,12.5,423.15,0.3,0.0
4,0.7166666666666667,0.09,297.4,12.5,423.15,0.3,0.0
4,0.7166666666666667,0.12,297.65,12.5,423.15,0.3,0.0
4,0.7166666666666667,0.15,297.15,12.5,423.15,0.3,0.0
4,0.7166666666666667,0.18,301.15,12.5,423.15,0.3,0.0
4,0.7166666666666667,0.21,353.9,12.5,423.15,0.3,0.0
4,0.7166666666666667,0.24,374.4,12.5,423.15,0.3,0.0
4,0.7166666666666667,0.27,372.9,12.5,423.15,0.3,0.0
4,0.7166666666666667,0.3,372.65,12.5,423.15,0.3,0.0
4,0.7333333333333333,0.03,297.4,12.5,423.15,0.3,0.0
4,0.7333333333333333,0.06,297.9,12.5,423.15,0.3,0.0
4,0.7333333333333333,0.09,297.65,12.5,423.15,0.3,0.0
4,0.7333333333333333,0.12,297.9,12.5,423.15,0.3,0.0
4,0.7333333333333333,0.15,297.4,12.5,423.15,0.3,0.0
4,0.7333333333333333,0.18,302.4,12.5,423.15,0.3,0.0
4,0.7333333333333333,0.21,357.65,12.5,423.15,0.3,0.0
4,0.7333333333333333,0.24,374.15,12.5,423.15,0.3,0.0
4,0.7333333333333333,0.27,372.9,12.5,423.15,0.3,0.0
4,0.7333333333333333,0.3,372.65,12.5,423.15,0.3,0.0
4,0.75,0.03,297.4,12.5,423.15,0.3,0.0
4,0.75,0.06,298.15,12.5,423.15,0.3,0.0
4,0.75,0.09,297.65,12.5,423.15,0.3,0.0
4,0.75,0.12,297.9,12.5,423.15,0.3,0.0
4,0.75,0.15,297.4,12.5,423.15,0.3,0.0
4,0.75,0.18,302.65,12.5,423.15,0.3,0.0
4,0.75,0.21,360.65,12.5,423.15,0.3,0.0
